"id","year","month","day","from_time","to_time","court","odds","created_at","updated_at","delete_flg","apply_court","empty_court"
2086,2021,3,20,11,13,"2",4.50,2021/02/04 20:54:34.593,2021/02/04 20:54:34.593,"0",36,8
2087,2021,3,20,13,15,"2",4.62,2021/02/04 20:54:34.664,2021/02/04 20:54:34.664,"0",37,8
2088,2021,3,20,15,17,"2",2.25,2021/02/04 20:54:34.734,2021/02/04 20:54:34.734,"0",18,8
2089,2021,3,20,9,11,"3",4.50,2021/02/04 20:54:37.229,2021/02/04 20:54:37.229,"0",36,8
2090,2021,3,20,11,13,"3",4.62,2021/02/04 20:54:37.299,2021/02/04 20:54:37.299,"0",37,8
2091,2021,3,20,13,15,"3",10.12,2021/02/04 20:54:37.371,2021/02/04 20:54:37.371,"0",81,8
2092,2021,3,20,15,17,"3",2.75,2021/02/04 20:54:37.447,2021/02/04 20:54:37.447,"0",22,8
2093,2021,3,21,9,11,"0",3.25,2021/02/04 20:54:39.726,2021/02/04 20:54:39.726,"0",26,8
2094,2021,3,21,11,13,"0",1.88,2021/02/04 20:54:39.798,2021/02/04 20:54:39.798,"0",15,8
2095,2021,3,21,13,15,"0",1.88,2021/02/04 20:54:39.871,2021/02/04 20:54:39.871,"0",15,8
2096,2021,3,21,15,17,"0",2.50,2021/02/04 20:54:39.943,2021/02/04 20:54:39.943,"0",20,8
2097,2021,3,21,17,19,"0",2.88,2021/02/04 20:54:40.013,2021/02/04 20:54:40.013,"0",23,8
2098,2021,3,21,19,21,"0",0.12,2021/02/04 20:54:40.087,2021/02/04 20:54:40.087,"0",1,8
2099,2021,3,21,9,11,"1",3.62,2021/02/04 20:54:42.346,2021/02/04 20:54:42.346,"0",58,16
2100,2021,3,21,11,13,"1",3.31,2021/02/04 20:54:42.421,2021/02/04 20:54:42.421,"0",53,16
2101,2021,3,21,13,15,"1",2.81,2021/02/04 20:54:42.513,2021/02/04 20:54:42.513,"0",45,16
2102,2021,3,21,15,17,"1",5.69,2021/02/04 20:54:42.589,2021/02/04 20:54:42.589,"0",91,16
2103,2021,3,21,9,11,"2",3.75,2021/02/04 20:54:45.037,2021/02/04 20:54:45.037,"0",30,8
2104,2021,3,21,11,13,"2",3.12,2021/02/04 20:54:45.109,2021/02/04 20:54:45.109,"0",25,8
2105,2021,3,21,13,15,"2",2.12,2021/02/04 20:54:45.182,2021/02/04 20:54:45.182,"0",17,8
2106,2021,3,21,15,17,"2",1.88,2021/02/04 20:54:45.256,2021/02/04 20:54:45.256,"0",15,8
2107,2021,3,21,9,11,"3",8.00,2021/02/04 20:54:47.690,2021/02/04 20:54:47.690,"0",64,8
2108,2021,3,21,11,13,"3",5.38,2021/02/04 20:54:47.879,2021/02/04 20:54:47.879,"0",43,8
2109,2021,3,21,13,15,"3",4.88,2021/02/04 20:54:47.961,2021/02/04 20:54:47.961,"0",39,8
2110,2021,3,21,15,17,"3",5.75,2021/02/04 20:54:48.034,2021/02/04 20:54:48.034,"0",46,8
2111,2021,3,27,9,11,"0",5.75,2021/02/04 20:54:50.564,2021/02/04 20:54:50.564,"0",46,8
2112,2021,3,27,11,13,"0",5.00,2021/02/04 20:54:50.636,2021/02/04 20:54:50.636,"0",40,8
2113,2021,3,27,13,15,"0",6.50,2021/02/04 20:54:50.708,2021/02/04 20:54:50.708,"0",52,8
2114,2021,3,27,15,17,"0",3.75,2021/02/04 20:54:50.781,2021/02/04 20:54:50.781,"0",30,8
2115,2021,3,27,17,19,"0",1.25,2021/02/04 20:54:50.853,2021/02/04 20:54:50.853,"0",10,8
2116,2021,3,27,19,21,"0",0.50,2021/02/04 20:54:50.922,2021/02/04 20:54:50.922,"0",4,8
2117,2021,3,27,9,11,"1",12.50,2021/02/04 20:54:53.241,2021/02/04 20:54:53.241,"0",50,4
2118,2021,3,27,11,13,"1",5.25,2021/02/04 20:54:53.313,2021/02/04 20:54:53.313,"0",21,4
2119,2021,3,27,13,15,"1",4.00,2021/02/04 20:54:53.387,2021/02/04 20:54:53.387,"0",16,4
2120,2021,3,27,15,17,"1",8.25,2021/02/04 20:54:53.465,2021/02/04 20:54:53.465,"0",33,4
2121,2021,3,27,9,11,"2",2.50,2021/02/04 20:54:55.984,2021/02/04 20:54:55.984,"0",20,8
2122,2021,3,27,11,13,"2",5.50,2021/02/04 20:54:56.055,2021/02/04 20:54:56.055,"0",44,8
2123,2021,3,27,13,15,"2",5.12,2021/02/04 20:54:56.126,2021/02/04 20:54:56.126,"0",41,8
2124,2021,3,27,15,17,"2",9.75,2021/02/04 20:54:56.197,2021/02/04 20:54:56.197,"0",78,8
2125,2021,3,27,9,11,"3",4.75,2021/02/04 20:54:58.627,2021/02/04 20:54:58.627,"0",38,8
2126,2021,3,27,11,13,"3",7.75,2021/02/04 20:54:58.819,2021/02/04 20:54:58.819,"0",62,8
2127,2021,3,27,13,15,"3",8.38,2021/02/04 20:54:58.890,2021/02/04 20:54:58.890,"0",67,8
2128,2021,3,27,15,17,"3",10.12,2021/02/04 20:54:58.968,2021/02/04 20:54:58.968,"0",81,8
2129,2021,3,28,9,11,"0",3.12,2021/02/04 20:55:01.843,2021/02/04 20:55:01.843,"0",25,8
2130,2021,3,28,11,13,"0",1.75,2021/02/04 20:55:01.959,2021/02/04 20:55:01.959,"0",14,8
2131,2021,3,28,13,15,"0",1.50,2021/02/04 20:55:02.328,2021/02/04 20:55:02.328,"0",12,8
2132,2021,3,28,15,17,"0",1.50,2021/02/04 20:55:02.401,2021/02/04 20:55:02.401,"0",12,8
2133,2021,3,28,17,19,"0",0.62,2021/02/04 20:55:02.474,2021/02/04 20:55:02.474,"0",5,8
2134,2021,3,28,19,21,"0",0.12,2021/02/04 20:55:02.795,2021/02/04 20:55:02.795,"0",1,8
2135,2021,3,28,9,11,"1",4.00,2021/02/04 20:55:05.557,2021/02/04 20:55:05.557,"0",64,16
2136,2021,3,28,11,13,"1",3.19,2021/02/04 20:55:05.788,2021/02/04 20:55:05.788,"0",51,16
2137,2021,3,28,13,15,"1",3.12,2021/02/04 20:55:05.887,2021/02/04 20:55:05.887,"0",50,16
2138,2021,3,28,15,17,"1",1.62,2021/02/04 20:55:05.957,2021/02/04 20:55:05.957,"0",26,16
2139,2021,3,28,9,11,"2",6.50,2021/02/04 20:55:08.496,2021/02/04 20:55:08.496,"0",52,8
2140,2021,3,28,11,13,"2",10.00,2021/02/04 20:55:08.567,2021/02/04 20:55:08.567,"0",80,8
2141,2021,3,28,13,15,"2",2.00,2021/02/04 20:55:08.637,2021/02/04 20:55:08.637,"0",16,8
2142,2021,3,28,15,17,"2",1.75,2021/02/04 20:55:08.786,2021/02/04 20:55:08.787,"0",14,8
2143,2021,3,28,9,11,"3",4.00,2021/02/04 20:55:11.127,2021/02/04 20:55:11.127,"0",32,8
2144,2021,3,28,11,13,"3",5.12,2021/02/04 20:55:11.342,2021/02/04 20:55:11.342,"0",41,8
2145,2021,3,28,13,15,"3",5.75,2021/02/04 20:55:11.420,2021/02/04 20:55:11.420,"0",46,8
2146,2021,3,28,15,17,"3",5.12,2021/02/04 20:55:11.489,2021/02/04 20:55:11.489,"0",41,8
2147,2021,4,3,9,11,"0",4.88,2021/03/08 12:57:48.588,2021/03/08 12:57:48.588,"0",39,8
2148,2021,4,3,11,13,"0",5.25,2021/03/08 12:57:49.513,2021/03/08 12:57:49.513,"0",42,8
2149,2021,4,3,13,15,"0",4.25,2021/03/08 12:57:49.613,2021/03/08 12:57:49.613,"0",34,8
2150,2021,4,3,15,17,"0",3.12,2021/03/08 12:57:49.821,2021/03/08 12:57:49.821,"0",25,8
2151,2021,4,3,17,19,"0",4.00,2021/03/08 12:57:49.898,2021/03/08 12:57:49.898,"0",32,8
2152,2021,4,3,19,21,"0",2.12,2021/03/08 12:57:49.977,2021/03/08 12:57:49.977,"0",17,8
2153,2021,4,3,9,11,"1",10.00,2021/03/08 12:57:52.202,2021/03/08 12:57:52.202,"0",60,6
2154,2021,4,3,11,13,"1",10.00,2021/03/08 12:57:52.412,2021/03/08 12:57:52.412,"0",60,6
2155,2021,4,3,13,15,"1",9.00,2021/03/08 12:57:52.800,2021/03/08 12:57:52.800,"0",54,6
2156,2021,4,3,15,17,"1",5.33,2021/03/08 12:57:53.069,2021/03/08 12:57:53.069,"0",32,6
2157,2021,4,3,9,11,"2",5.88,2021/03/08 12:57:55.732,2021/03/08 12:57:55.732,"0",47,8
2158,2021,4,3,11,13,"2",6.00,2021/03/08 12:57:55.860,2021/03/08 12:57:55.860,"0",48,8
2159,2021,4,3,13,15,"2",4.75,2021/03/08 12:57:56.108,2021/03/08 12:57:56.108,"0",38,8
2160,2021,4,3,15,17,"2",3.88,2021/03/08 12:57:56.266,2021/03/08 12:57:56.266,"0",31,8
2161,2021,4,3,9,11,"3",4.88,2021/03/08 12:57:59.157,2021/03/08 12:57:59.157,"0",39,8
2162,2021,4,3,11,13,"3",5.38,2021/03/08 12:57:59.232,2021/03/08 12:57:59.232,"0",43,8
2163,2021,4,3,13,15,"3",6.88,2021/03/08 12:57:59.305,2021/03/08 12:57:59.305,"0",55,8
2164,2021,4,3,15,17,"3",8.75,2021/03/08 12:57:59.381,2021/03/08 12:57:59.381,"0",70,8
2165,2021,4,4,9,11,"0",7.12,2021/03/08 12:58:01.880,2021/03/08 12:58:01.880,"0",57,8
2166,2021,4,4,11,13,"0",6.75,2021/03/08 12:58:02.036,2021/03/08 12:58:02.036,"0",54,8
2167,2021,4,4,13,15,"0",7.88,2021/03/08 12:58:02.132,2021/03/08 12:58:02.132,"0",63,8
2168,2021,4,4,15,17,"0",8.25,2021/03/08 12:58:02.217,2021/03/08 12:58:02.217,"0",66,8
2169,2021,4,4,17,19,"0",2.12,2021/03/08 12:58:02.293,2021/03/08 12:58:02.293,"0",17,8
2170,2021,4,4,19,21,"0",1.38,2021/03/08 12:58:02.374,2021/03/08 12:58:02.374,"0",11,8
2171,2021,4,4,9,11,"1",11.50,2021/03/08 12:58:04.665,2021/03/08 12:58:04.665,"0",46,4
2172,2021,4,4,11,13,"1",7.50,2021/03/08 12:58:04.899,2021/03/08 12:58:04.899,"0",30,4
2173,2021,4,4,13,15,"1",7.00,2021/03/08 12:58:05.053,2021/03/08 12:58:05.053,"0",28,4
2174,2021,4,4,15,17,"1",7.75,2021/03/08 12:58:05.135,2021/03/08 12:58:05.135,"0",31,4
2175,2021,4,4,9,11,"2",8.50,2021/03/08 12:58:07.442,2021/03/08 12:58:07.442,"0",68,8
2176,2021,4,4,11,13,"2",5.50,2021/03/08 12:58:07.553,2021/03/08 12:58:07.553,"0",44,8
2177,2021,4,4,13,15,"2",8.25,2021/03/08 12:58:07.654,2021/03/08 12:58:07.654,"0",66,8
2178,2021,4,4,15,17,"2",10.62,2021/03/08 12:58:07.738,2021/03/08 12:58:07.738,"0",85,8
2179,2021,4,4,9,11,"3",8.75,2021/03/08 12:58:10.127,2021/03/08 12:58:10.127,"0",70,8
2180,2021,4,4,11,13,"3",7.50,2021/03/08 12:58:10.218,2021/03/08 12:58:10.218,"0",60,8
2181,2021,4,4,13,15,"3",7.62,2021/03/08 12:58:10.299,2021/03/08 12:58:10.299,"0",61,8
2182,2021,4,4,15,17,"3",6.25,2021/03/08 12:58:10.483,2021/03/08 12:58:10.483,"0",50,8
2183,2021,4,10,9,11,"0",5.12,2021/03/08 12:58:13.046,2021/03/08 12:58:13.046,"0",41,8
2184,2021,4,10,11,13,"0",5.25,2021/03/08 12:58:13.122,2021/03/08 12:58:13.122,"0",42,8
2185,2021,4,10,13,15,"0",7.50,2021/03/08 12:58:13.202,2021/03/08 12:58:13.202,"0",60,8
2186,2021,4,10,15,17,"0",7.62,2021/03/08 12:58:13.489,2021/03/08 12:58:13.489,"0",61,8
2187,2021,4,10,17,19,"0",1.88,2021/03/08 12:58:13.596,2021/03/08 12:58:13.596,"0",15,8
2188,2021,4,10,19,21,"0",0.62,2021/03/08 12:58:13.800,2021/03/08 12:58:13.800,"0",5,8
2189,2021,4,10,9,11,"1",6.12,2021/03/08 12:58:17.318,2021/03/08 12:58:17.319,"0",98,16
2190,2021,4,10,11,13,"1",6.31,2021/03/08 12:58:17.777,2021/03/08 12:58:17.777,"0",101,16
2191,2021,4,10,13,15,"1",6.56,2021/03/08 12:58:18.027,2021/03/08 12:58:18.027,"0",105,16
2192,2021,4,10,15,17,"1",5.06,2021/03/08 12:58:18.139,2021/03/08 12:58:18.139,"0",81,16
2193,2021,4,10,9,11,"2",5.88,2021/03/08 12:58:25.360,2021/03/08 12:58:25.360,"0",47,8
2194,2021,4,10,11,13,"2",5.62,2021/03/08 12:58:25.526,2021/03/08 12:58:25.527,"0",45,8
2195,2021,4,10,13,15,"2",4.62,2021/03/08 12:58:25.756,2021/03/08 12:58:25.756,"0",37,8
2196,2021,4,10,15,17,"2",4.00,2021/03/08 12:58:25.865,2021/03/08 12:58:25.865,"0",32,8
2197,2021,4,10,9,11,"3",13.12,2021/03/08 12:58:29.696,2021/03/08 12:58:29.696,"0",105,8
2198,2021,4,10,11,13,"3",14.50,2021/03/08 12:58:29.854,2021/03/08 12:58:29.854,"0",116,8
2199,2021,4,10,13,15,"3",17.00,2021/03/08 12:58:30.409,2021/03/08 12:58:30.409,"0",136,8
2200,2021,4,10,15,17,"3",6.75,2021/03/08 12:58:30.573,2021/03/08 12:58:30.573,"0",54,8
2201,2021,4,11,9,11,"0",7.50,2021/03/08 12:58:33.474,2021/03/08 12:58:33.474,"0",60,8
2202,2021,4,11,11,13,"0",7.00,2021/03/08 12:58:33.635,2021/03/08 12:58:33.635,"0",56,8
2203,2021,4,11,13,15,"0",6.62,2021/03/08 12:58:33.986,2021/03/08 12:58:33.986,"0",53,8
2204,2021,4,11,15,17,"0",7.62,2021/03/08 12:58:34.056,2021/03/08 12:58:34.056,"0",61,8
2205,2021,4,11,17,19,"0",3.62,2021/03/08 12:58:34.161,2021/03/08 12:58:34.161,"0",29,8
2206,2021,4,11,19,21,"0",0.88,2021/03/08 12:58:34.444,2021/03/08 12:58:34.444,"0",7,8
2207,2021,4,11,9,11,"1",8.62,2021/03/08 12:58:40.805,2021/03/08 12:58:40.805,"0",138,16
2208,2021,4,11,11,13,"1",7.06,2021/03/08 12:58:40.974,2021/03/08 12:58:40.974,"0",113,16
2209,2021,4,11,13,15,"1",7.19,2021/03/08 12:58:41.065,2021/03/08 12:58:41.065,"0",115,16
2210,2021,4,11,15,17,"1",8.06,2021/03/08 12:58:41.138,2021/03/08 12:58:41.138,"0",129,16
2211,2021,4,11,9,11,"2",5.75,2021/03/08 12:58:47.653,2021/03/08 12:58:47.653,"0",46,8
2212,2021,4,11,11,13,"2",8.50,2021/03/08 12:58:47.793,2021/03/08 12:58:47.793,"0",68,8
2213,2021,4,11,13,15,"2",6.62,2021/03/08 12:58:47.966,2021/03/08 12:58:47.966,"0",53,8
2214,2021,4,11,15,17,"2",4.75,2021/03/08 12:58:48.204,2021/03/08 12:58:48.204,"0",38,8
2215,2021,4,11,9,11,"3",11.25,2021/03/08 12:58:52.434,2021/03/08 12:58:52.434,"0",90,8
2216,2021,4,11,11,13,"3",7.50,2021/03/08 12:58:52.549,2021/03/08 12:58:52.549,"0",60,8
2217,2021,4,11,13,15,"3",10.25,2021/03/08 12:58:52.700,2021/03/08 12:58:52.700,"0",82,8
2218,2021,4,11,15,17,"3",5.38,2021/03/08 12:58:52.791,2021/03/08 12:58:52.791,"0",43,8
2219,2021,4,17,9,11,"0",6.12,2021/03/08 12:58:55.653,2021/03/08 12:58:55.653,"0",49,8
2220,2021,4,17,11,13,"0",5.50,2021/03/08 12:58:55.725,2021/03/08 12:58:55.725,"0",44,8
2221,2021,4,17,13,15,"0",7.25,2021/03/08 12:58:55.972,2021/03/08 12:58:55.972,"0",58,8
2222,2021,4,17,15,17,"0",4.25,2021/03/08 12:58:56.138,2021/03/08 12:58:56.138,"0",34,8
2223,2021,4,17,17,19,"0",4.62,2021/03/08 12:58:56.269,2021/03/08 12:58:56.269,"0",37,8
2224,2021,4,17,19,21,"0",2.25,2021/03/08 12:58:56.392,2021/03/08 12:58:56.392,"0",18,8
2225,2021,4,17,9,11,"1",15.25,2021/03/08 12:58:59.379,2021/03/08 12:58:59.379,"0",61,4
2226,2021,4,17,11,13,"1",10.50,2021/03/08 12:58:59.460,2021/03/08 12:58:59.460,"0",42,4
2227,2021,4,17,13,15,"1",6.75,2021/03/08 12:58:59.540,2021/03/08 12:58:59.540,"0",27,4
2228,2021,4,17,15,17,"1",14.75,2021/03/08 12:58:59.641,2021/03/08 12:58:59.641,"0",59,4
2229,2021,4,17,9,11,"2",8.00,2021/03/08 12:59:03.720,2021/03/08 12:59:03.720,"0",64,8
2230,2021,4,17,11,13,"2",7.75,2021/03/08 12:59:03.828,2021/03/08 12:59:03.828,"0",62,8
2231,2021,4,17,13,15,"2",6.12,2021/03/08 12:59:04.019,2021/03/08 12:59:04.019,"0",49,8
2232,2021,4,17,15,17,"2",5.38,2021/03/08 12:59:04.120,2021/03/08 12:59:04.120,"0",43,8
2233,2021,4,17,9,11,"3",9.88,2021/03/08 12:59:07.598,2021/03/08 12:59:07.598,"0",79,8
2234,2021,4,17,11,13,"3",6.00,2021/03/08 12:59:07.713,2021/03/08 12:59:07.713,"0",48,8
2235,2021,4,17,13,15,"3",10.38,2021/03/08 12:59:07.910,2021/03/08 12:59:07.910,"0",83,8
2236,2021,4,17,15,17,"3",8.12,2021/03/08 12:59:08.116,2021/03/08 12:59:08.116,"0",65,8
2237,2021,4,18,9,11,"0",15.00,2021/03/08 12:59:10.991,2021/03/08 12:59:10.991,"0",30,2
2238,2021,4,18,11,13,"0",15.00,2021/03/08 12:59:11.185,2021/03/08 12:59:11.185,"0",30,2
2239,2021,4,18,13,15,"0",20.00,2021/03/08 12:59:11.534,2021/03/08 12:59:11.534,"0",40,2
2240,2021,4,18,15,17,"0",14.50,2021/03/08 12:59:11.689,2021/03/08 12:59:11.689,"0",29,2
2241,2021,4,18,17,19,"0",3.00,2021/03/08 12:59:11.806,2021/03/08 12:59:11.806,"0",12,4
2242,2021,4,18,19,21,"0",1.00,2021/03/08 12:59:11.903,2021/03/08 12:59:11.903,"0",8,8
2243,2021,4,18,9,11,"1",11.75,2021/03/08 12:59:14.672,2021/03/08 12:59:14.672,"0",47,4
2244,2021,4,18,11,13,"1",9.75,2021/03/08 12:59:15.066,2021/03/08 12:59:15.066,"0",39,4
2245,2021,4,18,13,15,"1",8.25,2021/03/08 12:59:15.159,2021/03/08 12:59:15.159,"0",33,4
2246,2021,4,18,15,17,"1",7.00,2021/03/08 12:59:15.273,2021/03/08 12:59:15.273,"0",28,4
2247,2021,4,18,9,11,"2",8.75,2021/03/08 12:59:18.038,2021/03/08 12:59:18.039,"0",70,8
2248,2021,4,18,11,13,"2",6.12,2021/03/08 12:59:18.501,2021/03/08 12:59:18.501,"0",49,8
2249,2021,4,18,13,15,"2",6.25,2021/03/08 12:59:18.652,2021/03/08 12:59:18.652,"0",50,8
2250,2021,4,18,15,17,"2",14.75,2021/03/08 12:59:18.820,2021/03/08 12:59:18.820,"0",118,8
2251,2021,4,18,9,11,"3",11.38,2021/03/08 12:59:21.889,2021/03/08 12:59:21.889,"0",91,8
2252,2021,4,18,11,13,"3",12.00,2021/03/08 12:59:21.966,2021/03/08 12:59:21.966,"0",96,8
2253,2021,4,18,13,15,"3",14.00,2021/03/08 12:59:22.049,2021/03/08 12:59:22.049,"0",112,8
2254,2021,4,18,15,17,"3",5.25,2021/03/08 12:59:22.125,2021/03/08 12:59:22.125,"0",42,8
2255,2021,4,24,9,11,"0",5.75,2021/03/08 12:59:29.801,2021/03/08 12:59:29.801,"0",46,8
2256,2021,4,24,11,13,"0",4.75,2021/03/08 12:59:29.879,2021/03/08 12:59:29.879,"0",38,8
2257,2021,4,24,13,15,"0",5.38,2021/03/08 12:59:30.419,2021/03/08 12:59:30.419,"0",43,8
2258,2021,4,24,15,17,"0",6.75,2021/03/08 12:59:30.509,2021/03/08 12:59:30.509,"0",54,8
2259,2021,4,24,17,19,"0",3.62,2021/03/08 12:59:30.643,2021/03/08 12:59:30.643,"0",29,8
2260,2021,4,24,19,21,"0",1.00,2021/03/08 12:59:30.772,2021/03/08 12:59:30.772,"0",8,8
2261,2021,4,24,9,11,"1",11.00,2021/03/08 12:59:33.789,2021/03/08 12:59:33.789,"0",44,4
2262,2021,4,24,11,13,"1",8.75,2021/03/08 12:59:34.028,2021/03/08 12:59:34.028,"0",35,4
2263,2021,4,24,13,15,"1",9.75,2021/03/08 12:59:34.117,2021/03/08 12:59:34.117,"0",39,4
2264,2021,4,24,15,17,"1",18.00,2021/03/08 12:59:34.192,2021/03/08 12:59:34.192,"0",72,4
2265,2021,4,24,9,11,"3",5.50,2021/03/08 12:59:56.332,2021/03/08 12:59:56.332,"0",44,8
2266,2021,4,24,11,13,"3",7.88,2021/03/08 12:59:56.416,2021/03/08 12:59:56.416,"0",63,8
2267,2021,4,24,13,15,"3",7.62,2021/03/08 12:59:56.912,2021/03/08 12:59:56.912,"0",61,8
2268,2021,4,24,15,17,"3",9.12,2021/03/08 12:59:56.998,2021/03/08 12:59:56.998,"0",73,8
2269,2021,4,25,9,11,"0",13.00,2021/03/08 13:00:02.854,2021/03/08 13:00:02.854,"0",26,2
2270,2021,4,25,11,13,"0",13.50,2021/03/08 13:00:03.035,2021/03/08 13:00:03.035,"0",27,2
2271,2021,4,25,13,15,"0",17.00,2021/03/08 13:00:03.143,2021/03/08 13:00:03.143,"0",34,2
2272,2021,4,25,15,17,"0",15.00,2021/03/08 13:00:03.492,2021/03/08 13:00:03.492,"0",30,2
2273,2021,4,25,17,19,"0",1.62,2021/03/08 13:00:03.742,2021/03/08 13:00:03.742,"0",13,8
2274,2021,4,25,19,21,"0",1.00,2021/03/08 13:00:03.963,2021/03/08 13:00:03.963,"0",8,8
2275,2021,4,25,9,11,"1",15.50,2021/03/08 13:00:09.204,2021/03/08 13:00:09.204,"0",62,4
2276,2021,4,25,11,13,"1",10.50,2021/03/08 13:00:09.289,2021/03/08 13:00:09.289,"0",42,4
2277,2021,4,25,13,15,"1",11.50,2021/03/08 13:00:09.514,2021/03/08 13:00:09.514,"0",46,4
2278,2021,4,25,15,17,"1",9.50,2021/03/08 13:00:09.590,2021/03/08 13:00:09.590,"0",38,4
2279,2021,4,25,9,11,"2",13.00,2021/03/08 13:00:14.004,2021/03/08 13:00:14.004,"0",104,8
2280,2021,4,25,11,13,"2",9.50,2021/03/08 13:00:14.086,2021/03/08 13:00:14.086,"0",76,8
2281,2021,4,25,13,15,"2",9.00,2021/03/08 13:00:14.191,2021/03/08 13:00:14.191,"0",72,8
2282,2021,4,25,15,17,"2",10.75,2021/03/08 13:00:14.446,2021/03/08 13:00:14.446,"0",86,8
2283,2021,4,25,9,11,"3",9.88,2021/03/08 13:00:17.825,2021/03/08 13:00:17.825,"0",79,8
2284,2021,4,25,11,13,"3",7.50,2021/03/08 13:00:17.900,2021/03/08 13:00:17.900,"0",60,8
2285,2021,4,25,13,15,"3",9.12,2021/03/08 13:00:18.198,2021/03/08 13:00:18.198,"0",73,8
2286,2021,4,25,15,17,"3",8.75,2021/03/08 13:00:18.286,2021/03/08 13:00:18.286,"0",70,8
2287,2021,4,29,9,11,"0",5.88,2021/03/08 13:00:21.298,2021/03/08 13:00:21.298,"0",47,8
2288,2021,4,29,11,13,"0",6.50,2021/03/08 13:00:21.366,2021/03/08 13:00:21.366,"0",52,8
2289,2021,4,29,13,15,"0",3.62,2021/03/08 13:00:21.440,2021/03/08 13:00:21.440,"0",29,8
2290,2021,4,29,15,17,"0",1.38,2021/03/08 13:00:21.515,2021/03/08 13:00:21.515,"0",11,8
2291,2021,4,29,17,19,"0",1.50,2021/03/08 13:00:21.587,2021/03/08 13:00:21.587,"0",12,8
2292,2021,4,29,19,21,"0",0.12,2021/03/08 13:00:21.665,2021/03/08 13:00:21.665,"0",1,8
2293,2021,4,29,9,11,"1",9.50,2021/03/08 13:00:24.272,2021/03/08 13:00:24.272,"0",38,4
2294,2021,4,29,11,13,"1",4.75,2021/03/08 13:00:24.347,2021/03/08 13:00:24.347,"0",19,4
2295,2021,4,29,13,15,"1",4.25,2021/03/08 13:00:24.425,2021/03/08 13:00:24.425,"0",17,4
2296,2021,4,29,15,17,"1",4.00,2021/03/08 13:00:24.501,2021/03/08 13:00:24.501,"0",16,4
2297,2021,4,29,9,11,"2",6.00,2021/03/08 13:00:27.531,2021/03/08 13:00:27.531,"0",48,8
2298,2021,4,29,11,13,"2",4.12,2021/03/08 13:00:27.777,2021/03/08 13:00:27.777,"0",33,8
2299,2021,4,29,13,15,"2",6.75,2021/03/08 13:00:27.848,2021/03/08 13:00:27.848,"0",54,8
2300,2021,4,29,15,17,"2",9.50,2021/03/08 13:00:27.925,2021/03/08 13:00:27.925,"0",76,8
2301,2021,4,29,9,11,"3",5.25,2021/03/08 13:00:30.383,2021/03/08 13:00:30.383,"0",42,8
2302,2021,4,29,11,13,"3",6.88,2021/03/08 13:00:30.650,2021/03/08 13:00:30.650,"0",55,8
2303,2021,4,29,13,15,"3",8.88,2021/03/08 13:00:30.857,2021/03/08 13:00:30.857,"0",71,8
2304,2021,4,29,15,17,"3",6.38,2021/03/08 13:00:31.124,2021/03/08 13:00:31.124,"0",51,8
2305,2021,5,1,9,11,"0",2.75,2021/04/03 10:32:48.505,2021/04/03 10:33:49.884,"0",22,8
2306,2021,5,1,11,13,"0",2.00,2021/04/03 10:32:49.832,2021/04/03 10:33:49.982,"0",16,8
2307,2021,5,1,13,15,"0",0.00,2021/04/03 10:32:50.302,2021/04/03 10:33:50.071,"0",0,8
2308,2021,5,1,15,17,"0",0.00,2021/04/03 10:32:50.993,2021/04/03 10:33:50.146,"0",0,8
2309,2021,5,1,17,19,"0",0.50,2021/04/03 10:32:51.197,2021/04/03 10:33:50.221,"0",4,8
2310,2021,5,1,19,21,"0",0.25,2021/04/03 10:32:51.516,2021/04/03 10:33:50.295,"0",2,8
2311,2021,5,1,9,11,"1",2.25,2021/04/03 10:32:55.336,2021/04/03 10:33:52.717,"0",36,16
2312,2021,5,1,11,13,"1",1.25,2021/04/03 10:32:55.416,2021/04/03 10:33:52.822,"0",20,16
2313,2021,5,1,13,15,"1",0.75,2021/04/03 10:32:55.487,2021/04/03 10:33:52.896,"0",12,16
2314,2021,5,1,15,18,"1",3.19,2021/04/03 10:32:55.712,2021/04/03 10:33:53.064,"0",51,16
2315,2021,5,1,9,11,"2",1.38,2021/04/03 10:32:58.478,2021/04/03 10:33:55.598,"0",11,8
2316,2021,5,1,11,13,"2",0.50,2021/04/03 10:32:58.689,2021/04/03 10:33:55.674,"0",4,8
2317,2021,5,1,13,15,"2",0.25,2021/04/03 10:32:58.789,2021/04/03 10:33:55.747,"0",2,8
2318,2021,5,1,15,18,"2",0.38,2021/04/03 10:32:58.884,2021/04/03 10:33:55.823,"0",3,8
2319,2021,5,1,9,11,"3",0.50,2021/04/03 10:33:02.620,2021/04/03 10:33:58.272,"0",4,8
2320,2021,5,1,11,13,"3",0.75,2021/04/03 10:33:02.719,2021/04/03 10:33:58.414,"0",6,8
2321,2021,5,1,13,15,"3",0.62,2021/04/03 10:33:03.197,2021/04/03 10:33:58.579,"0",5,8
2322,2021,5,1,15,18,"3",1.12,2021/04/03 10:33:03.576,2021/04/03 10:33:58.787,"0",9,8
2323,2021,5,2,9,11,"0",0.75,2021/04/03 10:33:07.352,2021/04/03 10:34:01.401,"0",6,8
2324,2021,5,2,11,13,"0",0.75,2021/04/03 10:33:07.617,2021/04/03 10:34:01.477,"0",6,8
2325,2021,5,2,13,15,"0",0.62,2021/04/03 10:33:07.723,2021/04/03 10:34:01.602,"0",5,8
